,Date,Open*,High,Low,Close**,Volume,Market Cap
387,2017-09-15,369.49,448.39,301.69,424.02,707230976,6126797312
388,2017-09-14,504.22,510.47,367.04,367.04,257431008,8359651840
389,2017-09-13,509.47,519.2,471.22,503.61,340344000,8445535232
390,2017-09-12,539.03,559.22,505.01,510.41,273824992,8934215680
391,2017-09-11,537.19,556.25,515.67,537.81,274712000,8902574080
392,2017-09-10,546.47,546.75,484.09,537.07,289508000,9055434752
393,2017-09-09,584.73,586.18,539.15,547.47,234578000,9688151040
394,2017-09-08,654.37,687.3,557.51,583.1,809763008,10840547328
395,2017-09-07,636.85,707.98,603.5,652.85,1082380032,10548543488
396,2017-09-06,541.28,642.69,539.96,638.18,693240000,8964697088
397,2017-09-05,514.9,550.95,458.78,541.71,338977984,8527098880
398,2017-09-04,608.26,608.26,500.76,517.24,328956992,10072176640
399,2017-09-03,578.27,617.41,563.59,607.43,344862016,9574523904
400,2017-09-02,621.96,642.05,560.58,575.9,350478016,10296996864
401,2017-09-01,588.4,645.52,586.73,622.17,393839008,9740455936
402,2017-08-31,576.25,603.69,572.14,588.17,298144000,9538749440
403,2017-08-30,549.32,604.69,535.92,575.21,443856000,9092298752
404,2017-08-29,596.13,599.3,528.32,552.93,370016992,9866113024
405,2017-08-28,619.7,626.88,595.52,596.18,216272992,10254823424
406,2017-08-27,625.89,654.87,589.64,620.9,402718016,10356977664
407,2017-08-26,641.88,646.93,622.36,625.32,193414000,10616143872
408,2017-08-25,627.06,665.41,624.3,641.05,348632000,10365649920
409,2017-08-24,670.03,697.32,617.31,628.11,407176992,11071145984
410,2017-08-23,690.96,715.67,651.32,669.4,501983008,11416824832
411,2017-08-22,596.19,734.88,570.27,690.88,1393260032,9844615168
412,2017-08-21,723.7,756.59,573.47,599.64,1123399936,11943123968
413,2017-08-20,772.42,858.96,683.94,712.87,1494019968,12742635520
414,2017-08-19,697.04,1091.97,625.16,754.56,3196229888,11498051584
415,2017-08-18,458.67,764.07,458.67,690.24,3087490048,7565592576
416,2017-08-17,301.02,460.53,293.1,460.53,744604992,4964981248
417,2017-08-16,297.97,307.62,290.21,300.21,106436000,4914345984
418,2017-08-15,298.18,306.52,292.88,297.86,133924000,4917476352
419,2017-08-14,296.1,327.39,293.5,297.68,174968000,4882722304
420,2017-08-13,316.29,317.47,298.05,298.05,120722000,5215329280
421,2017-08-12,327.82,341.85,313.7,317.09,126007000,5405199360
422,2017-08-11,275.88,351.16,275.02,328.24,233971008,4548601856
423,2017-08-10,305.21,311.68,274.68,275.95,136636992,5031794176
424,2017-08-09,345.28,349.32,298.61,303.89,165032000,5691962880
425,2017-08-08,321.35,386.29,309.61,345.49,274880000,5297388032
426,2017-08-07,223.76,373.87,223.76,319.69,346545984,3688360448
427,2017-08-06,212.18,223.7,203.45,220.66,107606000,3497291008
428,2017-08-05,231.11,273.04,200.98,213.15,144043008,3809333248
429,2017-08-04,362.18,386.93,233.05,233.05,185038000,5969722880
430,2017-08-03,448.49,519.28,364.05,364.05,161518000,7392028160
431,2017-08-02,382.38,756.93,309.33,452.66,416207008,6302361600
432,2017-08-01,294.6,426.11,210.38,380.01,65988800,-
433,2017-07-31,346.36,347.83,266.19,294.46,1075960,-
434,2017-07-30,385.14,385.14,316.25,345.66,606695,-
435,2017-07-29,410.57,423.73,323.73,384.77,737815,-
436,2017-07-28,386.65,465.18,217.06,406.05,1230160,-
437,2017-07-27,417.1,460.97,367.78,385.48,533207,-
438,2017-07-26,407.08,486.16,321.79,365.82,1784640,-
439,2017-07-25,441.35,541.66,338.09,406.9,524908,-
440,2017-07-24,412.58,578.89,409.21,440.7,190952,-
441,2017-07-23,555.89,578.97,411.78,413.06,85013,-
